Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
7-teiliges-rpg-wurfelset-mehrfarbig-sparkling-dark-blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230745.jpg?v=1701864564,2,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-mehrfarbig-sparkling-dark-blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230751.jpg?v=1701864564,3,"",,,,,,,,,,,,,,,,,,,,
d6-12mm-wurfelset-blank-white,D6 Würfelset: Blank White 12mm,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Weiß<br></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>12mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,16,deny,manual,3.45,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1240129.jpg?v=1701377428,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-12mm-wurfelset-blank-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1240133.jpg?v=1701377429,2,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-mehrfarbig-racing-white-mint,7-teiliges RPG Würfelset Mehrfarbig: Racing White/Mint,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Weiß- &amp; Mint Farbverlauf<br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ziffernfarbe:</strong><span data-mce-fragment=""1""> Gold</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>7 Würfel</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Hinweis:</strong> Farbverläufe können variieren!</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"7 würfel, brettspiel, d&d, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy, fantasy rollenspiel, mehrfarbig, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, RPG-Set, spielwürfel, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset 7, würfelset d&d, würfelset rollenspiele, würfelset warhammer",true,Title,Default Title,,,,,,,,,40.0,shopify,5,deny,manual,6.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230648.jpg?v=1701116560,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,g,,,active
7-teiliges-rpg-wurfelset-mehrfarbig-racing-white-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230653.jpg?v=1701116560,2,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-mehrfarbig-racing-white-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230657.jpg?v=1701116560,3,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-transparent-mushroom-yellow,7-teiliges RPG Würfelset Transparent: Mushroom Yellow,"<p data-mce-fragment=""1""><b>Farbe:</b> Transparent mit einem gelben Pilz im Inneren<br></p>
<p data-mce-fragment=""1""><strong>Ziffernfarbe: </strong>Gold</p>
<p data-mce-fragment=""1""><strong>Lieferumfang:</strong> 7 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"7 würfel, brettspiel, d&d, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy, fantasy rollenspiel, gefuellt, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, RPG-Set, RPG-Transparent, spielwürfel, transparent, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset 7, würfelset d&d, würfelset rollenspiele, würfelset warhammer",true,Title,Default Title,,,,,,,,,40.0,shopify,5,deny,manual,13.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230661.jpg?v=1701116397,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,g,,,active
7-teiliges-rpg-wurfelset-transparent-mushroom-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230666.jpg?v=1701116397,2,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-transparent-mushroom-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230671.jpg?v=1701116397,3,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-transparent-soccer,7-teiliges RPG Würfelset Transparent: Soccer,"<p data-mce-fragment=""1""><b>Farbe: </b>Grün &amp; Weiß mit einem Fußball im Inneren<br></p>
<p data-mce-fragment=""1""><strong>Ziffernfarbe: </strong>Gold</p>
<p data-mce-fragment=""1""><strong>Lieferumfang:</strong> 7 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"7 würfel, brettspiel, d&d, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy, fantasy rollenspiel, gefuellt, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, RPG-Set, RPG-Transparent, spielwürfel, transparent, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset 7, würfelset d&d, würfelset rollenspiele, würfelset warhammer",false,Title,Default Title,,,,,,,,,40.0,shopify,0,deny,manual,12.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230676.jpg?v=1701116165,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,g,,,draft
7-teiliges-rpg-wurfelset-transparent-soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230683.jpg?v=1701116165,2,"",,,,,,,,,,,,,,,,,,,,
7-teiliges-rpg-wurfelset-transparent-soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230687.jpg?v=1701116165,3,"",,,,,,,,,,,,,,,,,,,,
wurfelbeutel-drachenauge,Würfelbeutel Drachenauge,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe:</strong> Grün &amp; Lila mit Schuppenoptik &amp; Drachenauge<br></p>
<p data-mce-fragment=""1""><strong>﻿Maße: </strong>﻿16cm x 10,5cm<br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> 1</span> Würfelbeutel</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Hergestellt aus Polyurethan!</strong></p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Beutel,"accesoires, Accessoires, Beutel, Beutel für Würfel, brettspiel, Brettspiele, d&d, das schwarze auge, das schwarze auge brettspiel, dice, Dice bag, dicebag, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy, fantasy rollenspiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, PU Beutel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, Würfelbeutel, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zubehör, Zubehör für Würfel",false,Title,Default Title,,,,,,,,,0.0,shopify,17,deny,manual,15.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230767.jpg?v=1701114269,1,"",false,,,,,,,,,,,,,,,,kg,,,draft
wurfelbeutel-drachenauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230768.jpg?v=1701114269,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwurfel-weiss,D6 1 Seniorenwürfel Weiß,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Weiß<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Schwarz<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße:</strong> 22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,4,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230772.jpg?v=1706617785,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwurfel-weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230781.jpg?v=1706617785,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwurfel-weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230769.jpg?v=1706617785,3,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwurfel-gelb,D6 1 Seniorenwürfel Gelb,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Gelb<strong data-mce-fragment=""1""> </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Schwarz<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße:</strong> 22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,9,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230779.jpg?v=1706617758,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwurfel-gelb,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230780.jpg?v=1706617758,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwurfel-gelb,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230777.jpg?v=1706617758,3,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-grun,D6 1 Seniorenwürfel Grün,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Grün<strong data-mce-fragment=""1""> </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,17,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230788.jpg?v=1706617764,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwuerfel-grun,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230790.jpg?v=1706617764,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-grun,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230786.jpg?v=1706617764,3,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-blau,D6 1 Seniorenwürfel Blau,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Blau<strong data-mce-fragment=""1""> </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße:</strong> 22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,17,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230794.jpg?v=1706617742,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwuerfel-blau,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230796.jpg?v=1706617742,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-blau,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230792.jpg?v=1706617742,3,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-schwarz,D6 1 Seniorenwürfel Schwarz,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Schwarz<strong data-mce-fragment=""1""> </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,17,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230801.jpg?v=1706617777,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwuerfel-schwarz,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230803.jpg?v=1706617777,2,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwuerfel-schwarz,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230799.jpg?v=1706617777,3,"",,,,,,,,,,,,,,,,,,,,
d6-1-seniorenwurfel-rot,D6 1 Seniorenwürfel Rot,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Farbe: </strong>Rot<strong data-mce-fragment=""1""> </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße:</strong> 22mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>1 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, d6 Würfel, d6-einzelwuerfel-auge, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, einzelwuerfel, fantasy rollenspiel, Kniffel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,17,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230806.jpg?v=1701113212,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-1-seniorenwurfel-rot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230809.jpg?v=1701113211,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-blank-black,D6 Würfelset Blank Black,"<p><strong data-mce-fragment=""1"">Farbe: </strong>Schwarz<br></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,,0.0,shopify,13,deny,manual,4.45,,true,true,,https://cdn.shopify.com/s/files/1/0659/7699/1958/files/P1230974.jpg?v=1705511434,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
